rec_id,category_name,guideline_name,guideline_year,class,level,evidence_first_authors,rec_text_verbatim
18,Vascular_general,Management of Vascular Trauma,2025,IIb,C,"Hafez et al., Fox et al., Lakhwani et al., Parry et al., Stonko et al., Watson et al., Reilly et al., Ur Rehman",Synthetic interposition grafts may be considered for emergency definitive vascular repair.
19,Vascular_general,Management of Vascular Trauma,2025,I,C,"Bell et al., Tisherman et al., Sperry et al.",Immediate open surgical exploration is recommended for patients with penetrating neck injury and active haemorrhage from the wound or expanding haematoma.
20,Vascular_general,Management of Vascular Trauma,2025,I,B,"Patterson et al., Karagiorgas et al.",Computed tomography angiography is recommended for all patients with penetrating neck trauma without an indication for immediate operative intervention.
21,Vascular_general,Management of Vascular Trauma,2025,Iib,C,"Weinberg et al., Ronaldi et al.",Non-operative management with single antiplatelet therapy may be considered for patients with minor (ESVS Grade 1) carotid artery injury due to penetrating trauma.
22,Vascular_general,Management of Vascular Trauma,2025,I,C,"Plotkin et al., du Toit et al., Reva et al., Madsen et al.","Reconstruction rather than ligation of the common or internal carotid artery, when patient physiology allows and technically feasible, is recommended in patients with penetrating ESVS Grade 2 or 3 carotid artery injury."
23,Vascular_general,Management of Vascular Trauma,2025,IIb,C,"Piper et al., Asensio et al.",Non-operative management with single antiplatelet therapy may be considered for patients with an ESVS Grade 1 vertebral artery injury due to penetrating trauma.
24,Vascular_general,Management of Vascular Trauma,2025,IIa,C,Piper et al. Asensio et al.,Endovascular therapy should be considered as first line treatment for symptomatic or progressing pseudoaneurysm or arteriovenous fistula (ESVS Grade 2) in patients with penetrating vertebral artery injury.
25,Vascular_general,Management of Vascular Trauma,2025,I,C,"Piper et al., Asensio et al.",Emergency endovascular management with embolisation if feasible is recommended for patients with penetrating extracranial vertebral artery injury and uncontrolled haemorrhage (ESVS Grade 3).
26,Vascular_general,Management of Vascular Trauma,2025,IIa,C,Consensus,Non-operative management with single antiplatelet therapy should be considered for patients with penetrating extracranial vertebral artery injury and occlusion (ESVS Grade X) without neurological symptoms.
27,Vascular_general,Management of Vascular Trauma,2025,I,C,Consensus,"Ligation is recommended if repair of internal jugular vein injury is not easily achievable, provided one internal jugular vein remains patent."
28,Vascular_general,Management of Vascular Trauma,2025,IIIb,C,Consensus,Clinical examination alone is not recommended to rule out cervical vascular injury in patients with blunt neck trauma.
29,Vascular_general,Management of Vascular Trauma,2025,I,B,"Patterson et al., Karagiorgas et al.",Computed tomography angiography including intracerebral vessels is recommended for all patients at risk of blunt cerebrovascular injury.
30,Vascular_general,Management of Vascular Trauma,2025,IIa,C,"Brommeland et al., Geddes et al., Biffl et al., Biffl et al., Leichtle et al., Jacobson et al., Black et al.",The use of screening protocols to identify cervical vascular injury early should be considered for patients with blunt trauma.
31,Vascular_general,Management of Vascular Trauma,2025,I,C,"Russo et al., Brommeland et al., Murphy et al., Shahani et al., Momic et al.","Non-operative management with single antiplatelet therapy is recommended for patients with blunt, low grade carotid artery injury (ESVS Grade 1)."
32,Vascular_general,Management of Vascular Trauma,2025,IIIb,C,"Russo et al., Weber et al., Brommeland et al., Kim et al.",The use of routine endovascular stenting as an adjunct to antithrombotic therapy is not recommended for patients with blunt carotid artery injury without active bleeding (ESVS Grade 1 or 2).
33,Vascular_general,Management of Vascular Trauma,2025,IIb,C,"Lauerman et al., Shahah et al., Mei et al., Burlew et al., DiCocco et al.",Delayed endovascular treatment may be considered for patients with blunt carotid or vertebral artery injury and enlarging pseudoaneurysm (ESVS Grade 2) or neurological symptoms.
34,Vascular_general,Management of Vascular Trauma,2025,I,C,Consensus,Operative treatment with open repair or endovascular stent graft is recommended for patients with blunt carotid artery injury and active haemorrhage (ESVS Grade 3).
35,Vascular_general,Management of Vascular Trauma,2025,IIa,C,Consensus,Non-operative management with single antiplatelet therapy should be considered for patients with blunt carotid injury and complete occlusion (ESVS Grade X) without neurological symptoms.
36,Vascular_general,Management of Vascular Trauma,2025,IIa,C,Consensus,"Management of blunt carotid injury and complete occlusion (ESVS Grade X) with neurological symptoms should be considered on an individual basis, including the duration of neurological symptoms, risk of reperfusion injury, and signs of brain infarction on computed tomography."
37,Vascular_general,Management of Vascular Trauma,2025,I,B,"Markus et al., Rosati et al., Patel et al., Daou et al.","Management with antiplatelet therapy as first line treatment is recommended for patients with blunt vertebral artery injury without active haemorrhage (ESVS Grades 1, 2, or X)."
38,Vascular_general,Management of Vascular Trauma,2025,I,C,Consensus,"Emergency endovascular management with embolisation, if feasible, is recommended for patients with blunt extracranial vertebral artery injury and uncontrolled haemorrhage (ESVS Grade 3)."
39,Vascular_general,Management of Vascular Trauma,2025,IIa,C,Consensus,Surveillance with computed tomography angiography at one week and three months should be considered for patients with blunt carotid artery injury (ESVS Grade 1 or 2) undergoing non-operative management with antiplatelet treatment.
40,Vascular_general,Management of Vascular Trauma,2025,I,C,"Fabian et al., Neschis et al., Bossone et al., Gaffey et al., Osgood et al., Jacob-Brassard et al.",Systolic blood pressure (90 – 110 mmHg) and heart rate (<100/minute) control are recommended for patients with untreated blunt thoracic aortic injury except in the presence of hypovolaemic shock or traumatic brain injury.
41,Vascular_general,Management of Vascular Trauma,2025,I,C,"Ultee et al., Mohapatra et al., MacKenzie et al.",Referral to a trauma centre with 24/7 multispecialty expertise to treat aortic pathology is recommended for all patients with blunt thoracic aortic injury.
42,Vascular_general,Management of Vascular Trauma,2025,IIIb,C,"Bruckner et al., Gutierrez et al., Downing et al., Ho et al.",Chest Xray is not recommended as an imaging technique to exclude blunt thoracic aortic injury.
43,Vascular_general,Management of Vascular Trauma,2025,I,B,"Bruckner et al., Katayama et al., Gutierrez et al., Fabian et al., Patterson et al., Ho et al., Fox et al., Evangelista et al.",Computed tomography angiography of the aorta is recommended for the diagnosis and characterisation of blunt thoracic aortic injury.
44,Vascular_general,Management of Vascular Trauma,2025,I,C,"Yadavalli et al., Jacob-Brassard et al., Soong et al., Fox et al., Demetriades et al., Alarhayem et al., Harris et al., DuBose et al., Starnes et al.",Non-operative management with blood pressure control and follow up imaging is recommended in patients with ESVS Grade 1 blunt thoracic aortic injury without concomitant severe traumatic brain injury.
45,Vascular_general,Management of Vascular Trauma,2025,IIb,C,"Rabin et al., Arbabi et al.",Endovascular stent graft repair may be considered in patients with ESVS Grade 1 blunt thoracic aortic injury and concomitant severe traumatic brain injury when blood pressure control is not feasible.
46,Vascular_general,Management of Vascular Trauma,2025,Ila,C,"Yadavalli et al., Jacob-Brassard et al., Soong et al., Fox et al., Marcaccio et al., McCurdy et al., Romijn et al., Zambetti et al., Alarhayem et al., Demetriades et al.",Delayed (> 24 hour) endovascular stent graft repair should be considered for patients with blunt thoracic aortic injury and any external wall contour abnormality (ESVS Grade 2) if there are no high risk injury features.\*
47,Vascular_general,Management of Vascular Trauma,2025,I,C,"DuBose et al., Yadavalli et al., Jacob-Brassard et al., Soong et al., Fox et al., Marcaccio et al., Romijn et al., Alarhayem et al., Harris et al., Starnes et al.",Urgent (<24 hour) endovascular stent graft repair is recommended for patients with blunt thoracic aortic injury and any external contour abnormality (ESVS Grade 2) with high risk aortic features.*
48,Vascular_general,Management of Vascular Trauma,2025,I,C,"Yadavalli et al., Jacob-Brassard et al., Soong et al., Fox et al.",Immediate operative repair is recommended for patients with blunt thoracic aortic injury with active extravasation (ESVS Grade 3).
49,Vascular_general,Management of Vascular Trauma,2025,IIa,C,Consensus,"Intra-operative systemic heparinisation for thoracic aortic stent graft repair should be considered individualised, including the perceived risks of bleeding, thromboembolic complications, and severity of traumatic brain injury."
50,Vascular_general,Management of Vascular Trauma,2025,IIa,C,"Jonker et al., Muhs et al., Ceja-Rodriguez et al., García Reyes et al., Mesar et al., Bae and Jeon, Gennai et al.","Stent graft oversizing between 20% and 30%, depending on the hypovolaemic status during index computed tomography angiography, should be considered for patients with blunt thoracic aortic injury undergoing emergency endovascular treatment."
51,Vascular_general,Management of Vascular Trauma,2025,IIIa,C,"Kritayakirana et al., Chen et al., Sepehripour et al., Rizvi et al., Matsumura et al., van der Zee et al., Romagnoli et al., Kruger et al., McBride et al.",Routine left subclavian artery revascularisation is not indicated for patients with blunt thoracic aortic injury requiring endovascular stent graft repair with coverage of the left subclavian artery.
52,Vascular_general,Management of Vascular Trauma,2025,I,C,"Kritayakirana et al., Chen et al., Sepehripour et al., Rizvi et al., Matsumura et al., van der Zee et al., Romagnoli et al., Kruger et al., McBride et al.","Left subclavian artery revascularisation is recommended for selected patients with blunt thoracic aortic injury requiring endovascular stent graft repair with coverage of the left subclavian artery and risk of compromised perfusion to brain, heart, or spinal cord."
53,Vascular_general,Management of Vascular Trauma,2025,IIa,C,"Kritayakirana et al., Chen et al., Sepehripour et al., Rizvi et al., Matsumura et al., van der Zee et al., Romagnoli et al., Kruger et al., McBride et al.",Delayed left subclavian artery revascularisation should be considered for selected patients with blunt thoracic aortic injury requiring endovascular stent graft repair who develop ischaemic symptoms with coverage of the left subclavian artery.
54,Vascular_general,Management of Vascular Trauma,2025,I,A,"Fabian et al., Demetriades et al., Estrera et al.",Open surgical repair is recommended in selected patients with blunt thoracic aortic injury requiring intervention and with an aortic anatomy unsuitable for a stent graft.
55,Vascular_general,Management of Vascular Trauma,2025,I,A,"Fabian et al., Demetriades et al., Estrera et al.",Active distal aortic perfusion is recommended to minimise the risk of paraplegia for patients with blunt thoracic aortic injury undergoing open surgical repair.
56,Vascular_general,Management of Vascular Trauma,2025,I,C,"Guala et al., Khoyezhad et al., Canaud et al., Spiliotopoulos et al., Steuer et al., Gennai et al., Makalovski et al.","Follow up imaging is recommended for patients with blunt thoracic aortic injury who have undergone endovascular stent graft repair, at one month, one year, and thereafter continued for at least five years."
57,Vascular_general,Management of Vascular Trauma,2025,I,C,"Jacob-Brassard et al., Arbabi et al., Soong et al., Mosquera et al., Madigan et al.",Surveillance imaging until aortic remodelling is recommended for patients with blunt thoracic aortic injury who have not undergone thoracic aortic repair.
58,Vascular_general,Management of Vascular Trauma,2025,I,C,Consensus,Magnetic resonance angiography is recommended as the preferred imaging method for long term surveillance after blunt thoracic aortic injury.
59,Vascular_general,Management of Vascular Trauma,2025,IIa,C,Consensus,"The treatment choice of open surgical or endovascular repair of innominate artery or proximal left common carotid artery injury (ESVS Grade 2 and 3) should be considered based on haemodynamic status, anatomy, and concomitant injuries."
60,Vascular_general,Management of Vascular Trauma,2025,IIa,B,"Branco et al., Zambetti et al., DuBose et al., Waller et al., Hanif et al.",Endovascular stent graft repair should be considered the preferred treatment modality for patients with subclavian artery injury (ESVS Grade 2 and 3) requiring operative treatment.
61,Vascular_general,Management of Vascular Trauma,2025,I,C,Sorrentino et al.,Immediate surgical exploration and haemorrhage control are recommended for patients in shock with ongoing bleeding and suspicion of major abdominal vascular injury.
62,Vascular_general,Management of Vascular Trauma,2025,I,C,Consensus,"Surgical exploration of retroperitoneal haematomas during trauma laparotomy is recommended in patients who are haemodynamically unstable OR who have an unstable retroperitoneal haematoma (expanding, pulsatile, or actively bleeding)."
63,Vascular_general,Management of Vascular Trauma,2025,I,C,Consensus,"A non-exploratory approach of retroperitoneal haematomas during trauma laparotomy, with subsequent computed tomography angiography imaging, is recommended for patients who are haemodynamically stable AND have a stable retroperitoneal haematoma (not expanding, not pulsatile, and not actively bleeding)."
64,Vascular_general,Management of Vascular Trauma,2025,I,C,Consensus,"Non-operative management with surveillance and antithrombotic therapy is recommended for patients without ongoing bleeding and blunt minor abdominal aortic, iliac, renal, or superior mesenteric artery injuries (ESVS Grade 1) on computed tomography angiography."
65,Vascular_general,Management of Vascular Trauma,2025,I,C,"Shallhub et al., Charlton-Ouw et al.",Open surgical repair is recommended as first line treatment for patients with blunt or penetrating abdominal aortic injury with free haemorrhage and haemodynamic instability (ESVS Grade 3).
66,Vascular_general,Management of Vascular Trauma,2025,I,C,Consensus,Synthetic graft material is recommended for aortic reconstruction in emergency situations with or without concomitant bowel injury.
67,Vascular_general,Management of Vascular Trauma,2025,Ila,C,"Shalhub et al., Dayama et al.",Endovascular stent graft repair should be considered for haemodynamically stable patients and abdominal aortic injury with external contour abnormality such as a pseudoaneurysm (ESVS Grade 2).
68,Vascular_general,Management of Vascular Trauma,2025,Ila,C,"Jonker et al., Ceja-Rodriguez et al.",Stent graft oversizing between 20% and 30% should be considered when imaging was performed during hypotension for patients with abdominal aortic injury undergoing emergency endovascular treatment.
69,Vascular_general,Management of Vascular Trauma,2025,I,C,Consensus,"Primary surgical repair, synthetic interposition graft reconstruction, or vascular shunting is recommended for common or external iliac artery injury (ESVS Grade 3) discovered during emergency laparotomy."
70,Vascular_general,Management of Vascular Trauma,2025,Ila,C,"Kufner et al., Ruffino et al.",Endovascular stent graft repair should be considered for ESVS Grade 2 or 3 common or external iliac artery injury.
71,Vascular_general,Management of Vascular Trauma,2025,I,B,"Velmahos et al., Fu et al., Bonde et al.",Endovascular treatment with embolisation is recommended for patients with pelvic injury and clinical signs of ongoing bleeding or imaging showing extravasation from the internal iliac artery or its branches.
72,Vascular_general,Management of Vascular Trauma,2025,IIb,C,"Maithel et al., Evans et al.",Endovascular stent or stent graft repair may be considered for ESVS Grade X superior mesenteric artery injury to achieve early restoration of bowel perfusion.
73,Vascular_general,Management of Vascular Trauma,2025,I,C,Consensus,Ligation is recommended for treatment of inferior mesenteric artery injury.
74,Vascular_general,Management of Vascular Trauma,2025,IIIb,C,"Ouriel et al., Hass et al., Jawas et al.",Revascularisation of a devascularised unilateral kidney identified on computed tomography angiography is not recommended.
75,Vascular_general,Management of Vascular Trauma,2025,IIa,C,Consensus,Open or endovascular renal artery repair should be considered for haemodynamically stable patients and ESVS Grade 3 renal artery injury.
76,Vascular_general,Management of Vascular Trauma,2025,I,C,"Santucci et al., Morey et al., Knudson et al.","Ligation of the renal artery, with or without simultaneous nephrectomy, is recommended in a haemodynamically unstable patient with severe renal artery injury (ESVS Grade 3)."
77,Vascular_general,Management of Vascular Trauma,2025,IIa,C,Liguori et al.,"Endovascular stent graft repair should be considered for haemodynamically stable patients with ESVS Grade 2 injury (e.g., pseudoaneurysm) of the renal artery."
78,Vascular_general,Management of Vascular Trauma,2025,I,C,"Santucci et al., Knudson et al.","Open or endovascular renal artery repair is recommended for patients with bilateral ESVS Grade 2, 3, or X renal artery injuries or if there is a solitary salvageable kidney."
79,Vascular_general,Management of Vascular Trauma,2025,I,C,"Balachandran et al., Stonko et al., Navsaria et al., Matsumoto et al., Howley et al., Asensio et al., Asensio et al., Ksycki et al., Magee et al.",Vein ligation is recommended for abdominal venous injury if repair is not easily achievable.
80,Vascular_general,Management of Vascular Trauma,2025,IIa,C,"Pinto et al., Choi et al.",Non-operative management with close observation and follow up imaging should be considered in haemodynamically stable patients with inferior vena cava injury and a stable retroperitoneal haematoma (not expanding and not actively bleeding).
81,Vascular_general,Management of Vascular Trauma,2025,IIa,C,"Sullivan et al., Zargarani et al.",Atrio caval shunting is not indicated in the management of inferior vena cava injuries.
82,Vascular_general,Management of Vascular Trauma,2025,I,C,"Abou-Sayed et al., Inaba et al., Joseph et al., Le Roux et al.",Careful clinical vascular examination is recommended in all patients with extremity trauma to identify potential haemorrhagic or ischaemic vascular injuries.
83,Vascular_general,Management of Vascular Trauma,2025,IIa,C,"Abou-Sayed et al., Inaba et al., Joseph et al., Le Roux et al.",An ankle brachial index is not indicated to diagnose or rule out vascular injury in patients with extremity trauma.
84,Vascular_general,Management of Vascular Trauma,2025,I,C,"Adibi et al., Branco et al., Jens et al.",Immediate computed tomography angiography is recommended as the primary imaging modality in patients with extremity injury where significant vascular injury cannot be ruled out by clinical vascular examination (palpable peripheral pulses).
85,Vascular_general,Management of Vascular Trauma,2025,I,C,"Alarhayem et al., Perkins et al., Glass et al., Perkins et al., Ray et al., Zaraca et al., Hsieh et al., Chipman et al., Lewis Jr et al., Magnotti et al.","Revascularisation as soon as possible, ideally within one hour of admission, is recommended in patients with clinical evidence of acute ischaemia due to extremity vascular trauma."
86,Vascular_general,Management of Vascular Trauma,2025,I,C,"Tung et al., Borut et al., Subramanian et al., Polcz et al., Laverty et al., Feliciano et al.",The use of a temporary vascular shunt to rapidly restore blood flow in the extremity is recommended when timely primary definitive vascular repair is not feasible due to patient physiology or skeletal instability.
87,Vascular_general,Management of Vascular Trauma,2025,IIib,B,"Schirò et al., Loja et al., Elshawary, Nayar et al., Prichayudh et al., Yoneda et al., Gratl et al.",The use of scoring systems when deciding upon limb salvage or amputation for patients with extremity trauma is not recommended.
88,Vascular_general,Management of Vascular Trauma,2025,I,B,"Schirò et al., Loja et al., Elshawary, Nayar et al., Prichayudh et al., Yoneda et al., Gratl et al.",Multidisciplinary decision making regarding revascularisation vs. primary amputation is recommended in patients with complex extremity trauma.
89,Vascular_general,Management of Vascular Trauma,2025,IIb,C,"Dennis et al., Pan et al., Frykberg et al.",Non-operative management with clinical and imaging follow up may be considered for patients with extremity non-occlusive vascular injuries (ESVS Grade 1 or 2).
90,Vascular_general,Management of Vascular Trauma,2025,IIb,C,"Asmar et al., Butler et al., Wormi et al., Magee et al., Potter et al.","Endovascular stent or stent graft repair may be considered as an alternative to open repair in selected patients with extremity vascular trauma requiring operative treatment (ESVS Grade 2, 3, or X)."
91,Vascular_general,Management of Vascular Trauma,2025,I,C,"Maleux et al., D'Alessio et al., Cheraghali et al.",Endovascular embolisation is recommended for active bleeding from side branches of major arteries in patients with extremity injuries.
92,Vascular_general,Management of Vascular Trauma,2025,I,C,Schippers et al.,"If repair is not easily achievable, ligation is recommended in isolated radial or ulnar arterial injury without evidence of distal ischaemia."
93,Vascular_general,Management of Vascular Trauma,2025,IIb,C,"Lee et al., Dua et al., Croman et al.",Ligation or embolisation of an isolated infragenicular arterial injury without evidence of distal ischaemia may be considered in patients with one of the anterior or posterior tibial arteries intact and patent.
94,Vascular_general,Management of Vascular Trauma,2025,IIb,C,"Guerrero et al., Maher et al.","Intra-operative systemic heparinisation in patients with extremity trauma may be considered on an individual basis, including the extent of repair, duration of interrupted blood flow, concomitant injuries and overall risk of bleeding, and degree of trauma induced coagulopathy."
95,Vascular_general,Management of Vascular Trauma,2025,IIa,B,"O'Shea et al., Byerly et al., Matsumoto et al., Manley et al., Perkins et al.",Repair of localised femoral or popliteal venous injury should be considered over ligation in haemodynamically stable patients.
96,Vascular_general,Management of Vascular Trauma,2025,I,B,"von Keudell et al., Farber et al., Bible et al., Etemad-Rezaie et al.",Emergency four compartment fasciotomy is recommended to treat traumatic post-ischaemic lower limb compartment syndrome.
97,Vascular_general,Management of Vascular Trauma,2025,Iib,C,"Dorweiler et al., Abu Dabrh et al., Sarpe et al.","Post-operative follow up with clinical examination and duplex ultrasound one month after repair, or earlier if abnormal findings or symptoms develop, may be considered for patients with extremity vascular injury and vascular reconstruction."
98,Vascular_general,Management of Vascular Trauma,2025,Iib,C,"Khan et al., Stonko et al.",Post-operative single antiplatelet therapy may be considered for patients with vascular trauma who have undergone open or endovascular repair.
99,Vascular_general,Management of Vascular Trauma,2025,I,C,"Patterson et al., Moody et al.",Computed tomography angiography is recommended as the first line investigation to identify or rule out vascular injury in haemodynamically stable paediatric trauma patients.
100,Vascular_general,Management of Vascular Trauma,2025,I,C,Consensus,"Early antithrombotic therapy is recommended for children with blunt, low grade carotid artery injury (ESVS Grade 1 or 2)."
101,Vascular_general,Management of Vascular Trauma,2025,IIa,C,"Hosn et al., Raulli et al.",Endovascular stent graft repair should be considered as the first line operative treatment for children with blunt thoracic aortic injury (ESVS Grade 2 or 3) and appropriate anatomy.
102,Vascular_general,Management of Vascular Trauma,2025,I,C,Consensus,Immediate surgical exploration and bleeding control are recommended for children in shock with ongoing haemorrhage and suspicion of major abdominal vascular injury.
103,Vascular_general,Management of Vascular Trauma,2025,I,C,Consensus,Clinical vascular examination in line with adult guidance is recommended in all children with upper or lower extremity trauma to identify potential haemorrhagic or ischaemic vascular injuries.
104,Vascular_general,Management of Vascular Trauma,2025,IIa,C,"Delniotis et al., Goh et al., Griffin et al.","Non-operative management should be considered in a child with a pink and warm, but pulseless, hand post-supracondylar humeral fracture reduction with close observation for the development of acute ischaemia."
105,Vascular_general,Management of Vascular Trauma,2025,IIb,C,Consensus,"Post-operative follow up with clinical examination and duplex ultrasound one month after repair, or earlier if abnormal findings or symptoms develop, may be considered for children with extremity vascular injury reconstructed with bypass or interposition graft."
