rec_id,category_name,guideline_name,guideline_year,class,level,evidence_first_authors,rec_text_verbatim
34,Aortic_thoracic,Management of Descending Thoracic and Thoraco-Abdominal Aortic Diseases,2026,IIa,A,"[Vierhout., Antoniou.]",Percutaneous access should be considered the preferred method for common femoral artery access in patients undergoing thoracic endovascular aortic repair.
35,Aortic_thoracic,Management of Descending Thoracic and Thoraco-Abdominal Aortic Diseases,2026,I,A,"[Li., d'Entremont., Meijers.,]",Ultrasound guidance is recommended for percutaneous common femoral artery access in thoracic endovascular aortic repair.
36,Aortic_thoracic,Management of Descending Thoracic and Thoraco-Abdominal Aortic Diseases,2026,I,C,[Consensus],"Prompt medical therapy, with pain control and anti-impulse therapy*, and invasive haemodynamic monitoring† are recommended as initial treatment for all patients with acute type B aortic dissection."
37,Aortic_thoracic,Management of Descending Thoracic and Thoraco-Abdominal Aortic Diseases,2026,IIla,B,"[Brunkwall., Nienaber., Nienaber.]",Routine thoracic endovascular aortic repair is not indicated for uncomplicated acute type B aortic dissections outside clinical trials.
38,Aortic_thoracic,Management of Descending Thoracic and Thoraco-Abdominal Aortic Diseases,2026,IIa,C,[Consensus],"Patients with uncomplicated<sup>*</sup> acute type B aortic dissection should be considered for continued conservative management, with anti-impulse therapy and surveillance with serial<sup>†</sup> cross sectional imaging."
39,Aortic_thoracic,Management of Descending Thoracic and Thoraco-Abdominal Aortic Diseases,2026,IIb,C,[Consensus],"Selected patients with uncomplicated* acute type B aortic dissection and suitable anatomy with early aortic expansion or large initial diameter (> 4.0 cm) may be considered for thoracic endovascular aortic repair, preferably during the subacute phase."
40,Aortic_thoracic,Management of Descending Thoracic and Thoraco-Abdominal Aortic Diseases,2026,I,C,"[Steuer., Fattori., Fattori.]",Patients with complicated* acute type B aortic dissection are recommended for immediate thoracic endovascular aortic repair to cover the primary entry tear.
41,Aortic_thoracic,Management of Descending Thoracic and Thoraco-Abdominal Aortic Diseases,2026,IIa,C,[Consensus],Distal extension with an appropriately sized endograft should be considered to ensure a distal seal in ruptured acute type B aortic dissection.
42,Aortic_thoracic,Management of Descending Thoracic and Thoraco-Abdominal Aortic Diseases,2026,I,C,[Consensus],Patients with residual malperfusion following thoracic endovascular aortic repair for complicated acute type B aortic dissection are recommended to undergo immediate selective endovascular revascularisation of the affected target vessels.
43,Aortic_thoracic,Management of Descending Thoracic and Thoraco-Abdominal Aortic Diseases,2026,IIa,C,[Consensus],Proximal landing of the thoracic endograft in non-dissected aorta should be considered in patients undergoing treatment for acute type B aortic dissection.
44,Aortic_thoracic,Management of Descending Thoracic and Thoraco-Abdominal Aortic Diseases,2026,IIIIb,C,[Consensus],Balloon moulding and or excessive oversizing of the thoracic endograft is not recommended in patients with acute type B aortic dissection as it increases the risk of proximal or distal stent graft induced new entry.
45,Aortic_thoracic,Management of Descending Thoracic and Thoraco-Abdominal Aortic Diseases,2026,Ila,C,[Consensus],Open surgical repair of complicated* acute type B aortic dissection should be considered in selected patients unsuitable for endovascular repair.
46,Aortic_thoracic,Management of Descending Thoracic and Thoraco-Abdominal Aortic Diseases,2026,I,C,[Consensus],"Individualised long term clinical follow up and serial cross sectional imaging is recommended after endovascular and open surgical treatment of acute type B aortic dissection, taking into account extent of disease and repair, imaging findings, patient fitness, and life expectancy."
47,Aortic_thoracic,Management of Descending Thoracic and Thoraco-Abdominal Aortic Diseases,2026,I,C,"[Nathan., Salim., Evangelista.]","Patients with uncomplicated <sup>†</sup> penetrating aortic ulcer or intramural haematoma of the descending thoracic aorta are recommended for conservative management, including best medical therapy and surveillance with serial cross sectional imaging."
48,Aortic_thoracic,Management of Descending Thoracic and Thoraco-Abdominal Aortic Diseases,2026,Ila,C,[Consensus],Unchanged  Patients with complicated\* penetrating aortic ulcer or intramural haematoma of the thoracic aorta should be considered for thoracic endovascular aortic repair.
49,Aortic_thoracic,Management of Descending Thoracic and Thoraco-Abdominal Aortic Diseases,2026,I,C,[Consensus],"Patients with chronic type B aortic dissection are recommended for life long antihypertensive therapy, with target blood pressure < 130/80 mmHg, and surveillance with serial cross sectional imaging after six and 12 months and thereafter individualised as appropriate."
50,Aortic_thoracic,Management of Descending Thoracic and Thoraco-Abdominal Aortic Diseases,2026,I,B,"[Genoni., Suzuki., Chen., Smedberg., Jonker.]","Beta blockers, angiotensin converting enzyme inhibitors, angiotensin receptor blockers, and or calcium channel blockers are recommended for long term antihypertensive medical treatment in patients with chronic type B aortic dissection."
51,Aortic_thoracic,Management of Descending Thoracic and Thoraco-Abdominal Aortic Diseases,2026,IIa,C,"[Smedberg., Cheng.]",Patients with type B aortic dissection should be considered for long term statin therapy.
52,Aortic_thoracic,Management of Descending Thoracic and Thoraco-Abdominal Aortic Diseases,2026,Ila,C,[Consensus],"Patients with chronic type B aortic dissection and an aortic diameter ≥ 6.0 cm should be considered for repair, taking into account fitness, aneurysm anatomy, and patient preferences."
53,Aortic_thoracic,Management of Descending Thoracic and Thoraco-Abdominal Aortic Diseases,2026,IIb,C,[Consensus],A lower aortic diameter threshold (≥ 5.5 cm) for repair may be considered in selected* patients with chronic type B aortic dissection.
54,Aortic_thoracic,Management of Descending Thoracic and Thoraco-Abdominal Aortic Diseases,2026,IIa,C,[Conrad et al.],Thoracic endovascular aortic repair should be considered as the primary treatment option for patients with chronic type B aortic dissection and aneurysm formation confined to the thoracic aorta.
55,Aortic_thoracic,Management of Descending Thoracic and Thoraco-Abdominal Aortic Diseases,2026,IIa,C,[Consensus],Proximal landing of the thoracic endograft in non-dissected aorta or surgical graft should be considered in patients treated for chronic type B aortic dissection.
56,Aortic_thoracic,Management of Descending Thoracic and Thoraco-Abdominal Aortic Diseases,2026,IIa,C,"[Tenorio., Oikonomou., Abdelhalim., Conrad.]",Endovascular repair with fenestrated and branched technologies should be considered first line therapy in patients with chronic type B aortic dissection and aneurysm formation involving the thoraco-abdominal aorta.
57,Aortic_thoracic,Management of Descending Thoracic and Thoraco-Abdominal Aortic Diseases,2026,IIb,C,[Consensus],Distal false lumen occlusion may be considered as an adjunct to thoracic endovascular aortic repair in patients with chronic type B aortic dissection and aneurysm formation.
58,Aortic_thoracic,Management of Descending Thoracic and Thoraco-Abdominal Aortic Diseases,2026,IIb,C,"[Gombert., Alfonsi., Preventza., Tanaka.]",Open surgical repair may be considered in selected patients* at low surgical risk with chronic type B aortic dissection and thoraco-abdominal aortic aneurysm formation.
59,Aortic_thoracic,Management of Descending Thoracic and Thoraco-Abdominal Aortic Diseases,2026,I,C,[Consensus],"Changed  Individualised long term clinical follow up and serial cross sectional imaging are recommended after endovascular and open surgical treatment of chronic type B aortic dissection, taking into account the extent of disease, repair, imaging findings, fitness, and life expectancy."
60,Aortic_thoracic,Management of Descending Thoracic and Thoraco-Abdominal Aortic Diseases,2026,I,C,[Sharples.],Patients with a small descending thoracic or thoraco-abdominal aortic aneurysm who are deemed fit for repair are recommended for surveillance with serial* cross sectional imaging to monitor growth.
61,Aortic_thoracic,Management of Descending Thoracic and Thoraco-Abdominal Aortic Diseases,2026,IIa,C,"[Zafar et al., Sharples et al., Davies et al., Kim et al.]","Patients with descending thoracic or thoraco-abdominal aortic aneurysms and an aortic diameter ≥ 6.0 cm should be considered for repair, taking into account fitness, aneurysm anatomy, and patient preferences."
62,Aortic_thoracic,Management of Descending Thoracic and Thoraco-Abdominal Aortic Diseases,2026,IIb,C,"[Chen et al., Zafar et al., Pouncey et al.]",A lower aortic diameter threshold (≥ 5.5 cm) for repair may be considered in selected* patients with descending thoracic or thoraco-abdominal aortic aneurysms.
63,Aortic_thoracic,Management of Descending Thoracic and Thoraco-Abdominal Aortic Diseases,2026,IIb,C,[Consensus],Non-infected saccular descending thoracic aortic aneurysms may be considered for early surgical treatment with a lower diameter threshold for elective repair than for standard fusiform aneurysms.
64,Aortic_thoracic,Management of Descending Thoracic and Thoraco-Abdominal Aortic Diseases,2026,I,B,"[Abraha., Chiu., Harky.]",Thoracic endovascular aortic repair is recommended as the first line surgical treatment option in patients with descending thoracic aortic aneurysms.
65,Aortic_thoracic,Management of Descending Thoracic and Thoraco-Abdominal Aortic Diseases,2026,IIa,C,"[Oderich., Dias-Neto., Jobim., Finnesgard.]",Endovascular repair with fenestrated and branched technologies should be considered as the first line surgical treatment option in patients with thoraco-abdominal aortic aneurysms.
66,Aortic_thoracic,Management of Descending Thoracic and Thoraco-Abdominal Aortic Diseases,2026,IIb,C,"Rinaldi et al., Zeigler et al., Cambiaghi et al.",Open surgical repair may be considered in selected patients at low surgical risk* with descending thoracic or thoraco-abdominal aortic aneurysms.
67,Aortic_thoracic,Management of Descending Thoracic and Thoraco-Abdominal Aortic Diseases,2026,IIa,C,"King et al., Hanna et al., Mezzetto et al.","If coverage of the coeliac artery is required to achieve an adequate seal during endovascular repair for descending thoracic aortic repair, revascularisation should be considered if collateral flow from the superior mesenteric artery is insufficient, preferably by endovascular techniques."
68,Aortic_thoracic,Management of Descending Thoracic and Thoraco-Abdominal Aortic Diseases,2026,IIb,C,"Panuccio et al., Katsargyris et al., Martin-Gonzalez et al.","In endovascular thoraco-abdominal aortic repair, fenestrations may be considered preferred over branches for the renal arteries when the endograft is adjacent to the aortic wall at the level of the renal arteries."
69,Aortic_thoracic,Management of Descending Thoracic and Thoraco-Abdominal Aortic Diseases,2026,IIa,C,Consensus,Balloon expandable bridging covered stent design should be considered as first choice for fenestrations.
70,Aortic_thoracic,Management of Descending Thoracic and Thoraco-Abdominal Aortic Diseases,2026,IIb,C,Consensus,"Balloon expandable, self expanding, and combinations of bridging covered stent designs may be considered for branches during thoraco-abdominal aortic repair, taking into account the bridging distance, target vessel anatomy, and properties of the bridging stent."
71,Aortic_thoracic,Management of Descending Thoracic and Thoraco-Abdominal Aortic Diseases,2026,I,C,"[Kouchukos., Fehrenbacher.]",Distal aortic perfusion is recommended during open surgical repair for thoracic and thoraco-abdominal aortic aneurysms to maintain end organ perfusion and reduce the risk of ischaemic complications.
72,Aortic_thoracic,Management of Descending Thoracic and Thoraco-Abdominal Aortic Diseases,2026,IIa,B,"Tshomba et al., Kahlberg et al.","Renal perfusion using cold crystalloid solutions, such as histidine–tryptophan–ketoglutarate (HTK) solution, should be considered during open surgical repair of thoracic and thoraco-abdominal aortic aneurysms to minimise ischaemia–reperfusion injury."
73,Aortic_thoracic,Management of Descending Thoracic and Thoraco-Abdominal Aortic Diseases,2026,Ila,C,[Monaco.],Viscoelastic testing* to assess real time clot formation and stability should be considered during open surgical repair of thoracic and thoraco-abdominal aortic aneurysms to guide haemostatic management.
74,Aortic_thoracic,Management of Descending Thoracic and Thoraco-Abdominal Aortic Diseases,2026,I,C,[Consensus],Intra-operative administration of intravenous heparin (50 – 100 IU/kg) is recommended during elective endovascular repair of descending thoracic and thoraco-abdominal aortic aneurysms to prevent thromboembolic complications.
75,Aortic_thoracic,Management of Descending Thoracic and Thoraco-Abdominal Aortic Diseases,2026,IIa,C,[Consensus],Activated clotting time monitoring should be considered during open and endovascular repair of thoracic and thoraco-abdominal aortic aneurysms to assess heparin efficacy and guide additional dosing.
76,Aortic_thoracic,Management of Descending Thoracic and Thoraco-Abdominal Aortic Diseases,2026,IIb,C,[Consensus],"For patients without an increased bleeding risk, temporary dual antiplatelet therapy may be considered after endovascular thoraco-abdominal aortic aneurysm repair with fenestrated or branched endografts to reduce thrombotic complications and improve target vessel patency."
77,Aortic_thoracic,Management of Descending Thoracic and Thoraco-Abdominal Aortic Diseases,2026,IIa,C,[Consensus],Preservation of large accessory renal arteries (≥ 4 mm) or those that supply a significant portion of the kidney (≥ one third) should be considered during thoraco-abdominal aortic aneurysms repair to minimise the risk of post-operative renal dysfunction.
78,Aortic_thoracic,Management of Descending Thoracic and Thoraco-Abdominal Aortic Diseases,2026,IIb,C,[Consensus],Pre-emptive embolisation of accessory renal arteries may be considered in selected cases* before endovascular thoraco-abdominal aortic aneurysm repair.
79,Aortic_thoracic,Management of Descending Thoracic and Thoraco-Abdominal Aortic Diseases,2026,I,C,[Consensus],"Individualised long term clinical follow up and serial cross sectional imaging are recommended after thoracic or thoraco-abdominal aortic aneurysm repair, taking into account extent of disease, repair, imaging findings, fitness, and life expectancy."
80,Aortic_thoracic,Management of Descending Thoracic and Thoraco-Abdominal Aortic Diseases,2026,Ila,C,[Consensus],"A policy of permissive hypotension* during the pre-operative period should be considered in patients with a ruptured thoracic or thoraco-abdominal aortic aneurysm, provided adequate end organ perfusion is maintained†."
81,Aortic_thoracic,Management of Descending Thoracic and Thoraco-Abdominal Aortic Diseases,2026,I,C,"[Geisbüsch., Ultee., Jonker., Yamaguchi., Kilic.]",Thoracic endovascular aortic repair is recommended as the preferred treatment modality for ruptured descending thoracic aortic aneurysm.
82,Aortic_thoracic,Management of Descending Thoracic and Thoraco-Abdominal Aortic Diseases,2026,Ila,C,[Consensus],Increased endograft oversizing should be considered in emergency endovascular repair of ruptured descending thoracic aortic aneurysm when pre-operative imaging was obtained during hypotension.
83,Aortic_thoracic,Management of Descending Thoracic and Thoraco-Abdominal Aortic Diseases,2026,Ila,C,[Consensus],"Endovascular repair using off the shelf branched stent grafts, physician modified endografts, or <i>in situ fenestration techniques should be considered the preferred treatment modality for ruptured thoraco-abdominal aortic aneurysms."
84,Aortic_thoracic,Management of Descending Thoracic and Thoraco-Abdominal Aortic Diseases,2026,Ilb,C,[Consensus],"Compartmentalisation of a ruptured post-dissection thoraco-abdominal aortic aneurysm, by false lumen occlusion techniques or focal, controlled rupture of the dissection lamella, may be considered to enable endovascular exclusion of an isolated thoracic rupture."
85,Aortic_thoracic,Management of Descending Thoracic and Thoraco-Abdominal Aortic Diseases,2026,IIb,C,[Consensus],Open surgical repair may be considered in selected patients with a ruptured descending thoracic or thoraco-abdominal aortic aneurysm when endovascular repair is not feasible.
86,Aortic_thoracic,Management of Descending Thoracic and Thoraco-Abdominal Aortic Diseases,2026,IIb,C,[Consensus],Haemothorax drainage may be considered after endovascular repair of a ruptured descending thoracic aorta once the patient is haemodynamically stable.
87,Aortic_thoracic,Management of Descending Thoracic and Thoraco-Abdominal Aortic Diseases,2026,Ila,C,[Consensus],Video assisted thoracoscopic decompression of haemothorax should be considered for organised haematoma or inadequate percutaneous drainage cases after endovascular ruptured descending thoracic aorta repair.
88,Aortic_thoracic,Management of Descending Thoracic and Thoraco-Abdominal Aortic Diseases,2026,I,C,"[Jacob-Brassard., Soong., Yadavalli., Golestani., De Freitas.]","Non-operative management, with blood pressure control and follow up imaging to assess lesion stability, is recommended for ESVS grade 1 blunt thoracic aortic injury without concomitant traumatic brain injury."
89,Aortic_thoracic,Management of Descending Thoracic and Thoraco-Abdominal Aortic Diseases,2026,IIb,C,[Consensus],Thoracic endovascular aortic repair may be considered for ESVS grade 1 blunt thoracic aortic injury and presence of concomitant traumatic brain injury to permit higher cerebral perfusion pressures when strict blood pressure control is not feasible.
90,Aortic_thoracic,Management of Descending Thoracic and Thoraco-Abdominal Aortic Diseases,2026,IIa,C,"[Jacob-Brassard., Soong., Fox., Marcaccio., Romijn., Starnes., Yadavalli.]",Delayed thoracic endovascular aortic repair (> 24 hours) should be considered for ESVS grade 2 blunt traumatic aortic injury without high risk features*.
91,Aortic_thoracic,Management of Descending Thoracic and Thoraco-Abdominal Aortic Diseases,2026,I,C,"[Jacob-Brassard., Soong., Fox., Romijn., Starnes., Yadavalli.]",Urgent thoracic endovascular aortic repair (&lt; 24 hours) is recommended for ESVS grade 2 blunt traumatic aortic injury presenting with high risk features<sup>*</sup>.
92,Aortic_thoracic,Management of Descending Thoracic and Thoraco-Abdominal Aortic Diseases,2026,I,C,"[Jacob-Brassard., Soong., Fox.]",Immediate thoracic endovascular aortic repair is recommended for ESVS grade 3 blunt thoracic aortic injury.
93,Aortic_thoracic,Management of Descending Thoracic and Thoraco-Abdominal Aortic Diseases,2026,I,C,"[Mill., Demetriades., Tang., van der Zee., Gennai., Takagi.]",Thoracic endovascular aortic repair is recommended as the first line treatment for blunt thoracic aortic injury.
94,Aortic_thoracic,Management of Descending Thoracic and Thoraco-Abdominal Aortic Diseases,2026,Ila,C,[Consensus],"Systemic heparinisation during thoracic endovascular aortic repair for blunt traumatic aortic injury should be considered individualised, taking into account the risk of bleeding, thromboembolic complications, and the severity of any associated traumatic brain injury."
95,Aortic_thoracic,Management of Descending Thoracic and Thoraco-Abdominal Aortic Diseases,2026,Ila,C,"[Jonker., Garcia Reyes., Muhs.]",Moderate stent graft oversizing should be considered in emergency endovascular repair of blunt thoracic aortic injury when pre-operative imaging was obtained during hypotension.
96,Aortic_thoracic,Management of Descending Thoracic and Thoraco-Abdominal Aortic Diseases,2026,I,C,[Consensus],Continued medical therapy with anti-impulse treatment and serial imaging until aortic remodelling is recommended for patients with blunt thoracic aortic injuries managed non-operatively.
97,Aortic_thoracic,Management of Descending Thoracic and Thoraco-Abdominal Aortic Diseases,2026,I,C,[Consensus],"After endovascular stent graft repair of blunt thoracic aortic injury, follow up imaging is recommended at one month, one year, and annually thereafter for a minimum of five years, followed by continued imaging follow up every five to ten years for life."
98,Aortic_thoracic,Management of Descending Thoracic and Thoraco-Abdominal Aortic Diseases,2026,Ila,C,[Consensus],"Magnetic resonance angiography should be considered the preferred imaging modality for long term surveillance after blunt thoracic aortic injury, whenever feasible."
99,Aortic_thoracic,Management of Descending Thoracic and Thoraco-Abdominal Aortic Diseases,2026,Ila,C,[Consensus],Direct (type I and III) endoleak after thoracic or thoraco-abdominal endovascular repair should be considered for re-intervention.
100,Aortic_thoracic,Management of Descending Thoracic and Thoraco-Abdominal Aortic Diseases,2026,Ilb,C,[Consensus],Compromised or inadequate landing zones without visible endoleak after thoracic or thoraco-abdominal endovascular repair may be considered for re-intervention to improve seal.
101,Aortic_thoracic,Management of Descending Thoracic and Thoraco-Abdominal Aortic Diseases,2026,Ilb,C,[Consensus],"Type II endoleak after thoracic or thoraco-abdominal endovascular aortic repair may be considered for re-intervention in the presence of significant (≥ 1.0 cm) aneurysm sac growth, after ruling out type I and III endoleaks."
102,Aortic_thoracic,Management of Descending Thoracic and Thoraco-Abdominal Aortic Diseases,2026,Ila,C,[Consensus],Distal stent graft induced new entry should be considered for re-intervention with distal endograft extension to seal the defect.
103,Aortic_thoracic,Management of Descending Thoracic and Thoraco-Abdominal Aortic Diseases,2026,I,C,[Consensus],"Genetic counselling and testing are recommended in patients with thoracic aortic disease < 60 years of age, a family history of thoracic aortic disease, concomitant arterial aneurysms or dissections, or syndromic features."
104,Aortic_thoracic,Management of Descending Thoracic and Thoraco-Abdominal Aortic Diseases,2026,I,C,[Consensus],Patients with suspected or confirmed genetic aortopathies are recommended for multidisciplinary management at highly specialised aortic centres.
105,Aortic_thoracic,Management of Descending Thoracic and Thoraco-Abdominal Aortic Diseases,2026,IIa,C,[Consensus],Patients with genetic aortopathies should be considered for serial imaging surveillance of the aorta and its major arterial branches with computed tomography or magnetic resonance angiography.
106,Aortic_thoracic,Management of Descending Thoracic and Thoraco-Abdominal Aortic Diseases,2026,IIa,C,[Consensus],Marfan syndrome patients with an aortic diameter ≥ 5.0 cm should be considered for descending thoracic aortic aneurysm repair.
107,Aortic_thoracic,Management of Descending Thoracic and Thoraco-Abdominal Aortic Diseases,2026,IIa,C,[Consensus],"Patients with Loey–Dietz syndrome and an aortic diameter > 4.5–5.0 cm should be considered for descending thoracic aortic aneurysm repair, taking into consideration diameter progression rate, age, family history, and pathogenic variants."
